Date,Price,Last_Month_Price,Last_2M_Price,Last_3M_Price,Last_4M_Price,Last_5M_Price,USDtoNaira,CPI,state_roll,st_label,comm_label
2018-07-01,191.9721972,217.3593074,259.5021645,289.8869589,297.1857674,319.3732194,305.8142857,263.4235939,404.83227898414793,10,1
2018-08-01,195.9149,191.9721972,217.3593074,259.5021645,289.8869589,297.1857674,306.0571429,266.1844641,404.83227898414793,10,1
2018-09-01,193.4482184,195.9149,191.9721972,217.3593074,259.5021645,289.8869589,306.2725,268.4104999,404.83227898414793,10,1
2018-10-01,185.5449426,193.4482184,195.9149,191.9721972,217.3593074,259.5021645,306.505,270.3948832,404.83227898414793,10,1
2018-11-01,225.0,185.5449426,193.4482184,195.9149,191.9721972,217.3593074,306.7119048,272.5607887,404.83227898414793,10,1
2018-12-01,252.0145244,225.0,185.5449426,193.4482184,195.9149,191.9721972,306.9210526,274.574744,404.83227898414793,10,1
2019-01-01,214.6797647,252.0145244,225.0,185.5449426,193.4482184,195.9149,306.8454545,276.6006882,404.83227898414793,10,1
2019-02-01,219.1617968,214.6797647,252.0145244,225.0,185.5449426,193.4482184,306.7681818,278.6201478,404.83227898414793,10,1
2019-03-01,212.3697389,219.1617968,214.6797647,252.0145244,225.0,185.5449426,306.9238095,280.8117714,404.83227898414793,10,1
2019-04-01,265.9340659,212.3697389,219.1617968,214.6797647,252.0145244,225.0,306.9625,283.4630328,404.83227898414793,10,1
2019-05-01,276.7583673,265.9340659,212.3697389,219.1617968,214.6797647,252.0145244,306.95,286.6133295,404.83227898414793,10,1
2019-06-01,240.3444953,276.7583673,265.9340659,212.3697389,219.1617968,214.6797647,306.9470588,289.6928494,404.83227898414793,10,1
2019-07-01,185.1648352,240.3444953,276.7583673,265.9340659,212.3697389,219.1617968,306.9369565,292.6226689,404.83227898414793,10,1
2019-08-01,186.44,185.1648352,240.3444953,276.7583673,265.9340659,212.3697389,306.9325,295.5071035,404.83227898414793,10,1
2019-09-01,155.1666667,186.44,185.1648352,240.3444953,276.7583673,265.9340659,306.9190476,298.5899183,404.83227898414793,10,1
2019-10-01,171.1633333,155.1666667,186.44,185.1648352,240.3444953,276.7583673,306.9636364,301.779567,404.83227898414793,10,1
2019-11-01,183.17,171.1633333,155.1666667,186.44,185.1648352,240.3444953,306.9522727,304.8688302,404.83227898414793,10,1
2019-12-01,222.22,183.17,171.1633333,155.1666667,186.44,185.1648352,306.95,307.4731072,404.83227898414793,10,1
2020-01-01,238.8439046,222.22,183.17,171.1633333,155.1666667,186.44,306.9590909,310.1587294,404.83227898414793,10,1
2020-02-01,277.9040899,238.8439046,222.22,183.17,171.1633333,155.1666667,306.955,312.6077199,404.83227898414793,10,1
2020-03-01,250.6058321,277.9040899,238.8439046,222.22,183.17,171.1633333,326.625,315.2317824,404.83227898414793,10,1
2020-04-01,276.1793762,250.6058321,277.9040899,238.8439046,222.22,183.17,361.0,318.4465236,404.83227898414793,10,1
2020-05-01,270.263112,276.1793762,250.6058321,277.9040899,238.8439046,222.22,361.0,322.1655599,404.83227898414793,10,1
2020-06-01,243.1954887,270.263112,276.1793762,250.6058321,277.9040899,238.8439046,361.0,326.0745623,404.83227898414793,10,1
2020-07-01,285.2444073,243.1954887,270.263112,276.1793762,250.6058321,277.9040899,377.1904762,330.1389947,404.83227898414793,10,1
2020-08-01,263.2611833,285.2444073,243.1954887,270.263112,276.1793762,250.6058321,381.0,334.5717051,404.83227898414793,10,1
2020-09-01,284.1269841,263.2611833,285.2444073,243.1954887,270.263112,276.1793762,381.0,339.5165313,404.83227898414793,10,1
2020-10-01,332.0987654,284.1269841,263.2611833,285.2444073,243.1954887,270.263112,381.0,344.7310764,404.83227898414793,10,1
2020-11-01,826.36,332.0987654,284.1269841,263.2611833,285.2444073,243.1954887,381.0,350.2554476,404.83227898414793,10,1
2020-12-01,829.3243793,826.36,332.0987654,284.1269841,263.2611833,285.2444073,381.0,355.9105346,404.83227898414793,10,1
2021-01-01,777.1428571,829.3243793,826.36,332.0987654,284.1269841,263.2611833,381.0,361.230543,404.83227898414793,10,1
2021-02-01,546.78,777.1428571,829.3243793,826.36,332.0987654,284.1269841,381.0,366.797944,404.83227898414793,10,1
2021-03-01,524.2559394,546.78,777.1428571,829.3243793,826.36,332.0987654,381.0,372.5137088,404.83227898414793,10,1
2021-04-01,531.1111111,524.2559394,546.78,777.1428571,829.3243793,826.36,381.0,376.1386376,404.83227898414793,10,1
2021-05-01,601.4492754,531.1111111,524.2559394,546.78,777.1428571,829.3243793,411.3088235,379.9397737,404.83227898414793,10,1
2021-06-01,665.79,601.4492754,531.1111111,524.2559394,546.78,777.1428571,411.2966667,383.9552663,404.83227898414793,10,1
2021-07-01,666.189474,665.79,601.4492754,531.1111111,524.2559394,546.78,411.3855,387.5075791,404.83227898414793,10,1
2021-08-01,603.5449735,666.189474,665.79,601.4492754,531.1111111,524.2559394,411.4913636,391.4794298,404.83227898414793,10,1
2021-09-01,546.7532468,603.5449735,666.189474,665.79,601.4492754,531.1111111,410.017,395.9776796,404.83227898414793,10,1
2021-10-01,564.021164,546.7532468,603.5449735,666.189474,665.79,601.4492754,410.413,399.8659163,404.83227898414793,10,1
2021-11-01,570.770202,564.021164,546.7532468,603.5449735,666.189474,665.79,410.805,404.1797325,404.83227898414793,10,1
2021-12-01,571.1126641,570.770202,564.021164,546.7532468,603.5449735,666.189474,411.133,411.5232955,404.83227898414793,10,1
2022-01-01,573.97,571.1126641,570.770202,564.021164,546.7532468,603.5449735,414.535,417.5844747,404.83227898414793,10,1
2022-02-01,587.89,573.97,571.1126641,570.770202,564.021164,546.7532468,416.149,424.3941921,404.83227898414793,10,1
2022-03-01,592.38,587.89,573.97,571.1126641,570.770202,564.021164,415.832,431.7998361,404.83227898414793,10,1
2022-04-01,595.25,592.38,587.89,573.97,571.1126641,570.770202,415.388,439.4006891,404.83227898414793,10,1
2022-05-01,600.58,595.25,592.38,587.89,573.97,571.1126641,415.088,447.233944,404.83227898414793,10,1
2022-06-01,601.06,600.58,595.25,592.38,587.89,573.97,415.013,455.3541125,404.83227898414793,10,1
2022-07-01,593.6785759,601.06,600.58,595.25,592.38,587.89,414.8171373,463.6257711,404.83227898414793,10,1
2022-08-01,497.8632479,593.6785759,601.06,600.58,595.25,592.38,418.864348,471.8299642,404.83227898414793,10,1
2022-09-01,488.0952381,497.8632479,593.6785759,601.06,600.58,595.25,431.540009,478.2368481,404.83227898414793,10,1
2022-10-01,501.5181115,488.0952381,497.8632479,593.6785759,601.06,600.58,437.5,484.1861024,404.83227898414793,10,1
2022-11-01,564.2857143,501.5181115,488.0952381,497.8632479,593.6785759,601.06,443.440002,490.9394947,404.83227898414793,10,1
2022-12-01,590.3376623,564.2857143,501.5181115,488.0952381,497.8632479,593.6785759,447.579987,499.3579821,404.83227898414793,10,1
2023-01-01,612.6601421,590.3376623,564.2857143,501.5181115,488.0952381,497.8632479,459.910004,508.6860606,404.83227898414793,10,1
2023-02-01,622.6601421,612.6601421,590.3376623,564.2857143,501.5181115,488.0952381,459.910004,517.3778286,404.83227898414793,10,1
2023-03-01,624.096004244938,622.6601421,612.6601421,590.3376623,564.2857143,501.5181115,458.67826086956507,526.9826585,404.83227898414793,10,1
2023-04-01,644.460724460725,624.096004244938,622.6601421,612.6601421,590.3376623,564.2857143,460.805,526.9826585,404.83227898414793,10,1
2023-05-01,676.858974358974,644.460724460725,624.096004244938,622.6601421,612.6601421,590.3376623,460.0230435,537.04539354575,404.83227898414793,10,1
2023-06-01 00:00:00,676.858974358974,676.858974358974,644.460724460725,624.096004244938,622.6601421,612.6601421,602.1177272727273,559.1269878609405,404.83227898414793,10,1
2023-07-01 00:00:00,700.836516424752,676.858974358974,676.858974358974,644.460724460725,624.096004244938,622.6601421,779.3080952380952,575.2647925243876,404.83227898414793,10,1
2023-08-01 00:00:00,702.892561983471,700.836516424752,676.858974358974,676.858974358974,644.460724460725,624.096004244938,765.3278260869565,593.5519052286753,404.83227898414793,10,1
2017-01-01,338.275,338.275,338.275,338.275,338.275,338.275,305.202381,215.7212349,444.4919176783736,11,1
2017-02-01,232.5502083,338.275,338.275,338.275,338.275,338.275,305.3125,218.9453781,444.4919176783736,11,1
2017-03-01,232.5707626,232.5502083,338.275,338.275,338.275,338.275,306.4021739,222.7093311,444.4919176783736,11,1
2017-04-01,215.057984,232.5707626,232.5502083,338.275,338.275,338.275,306.0527778,226.2745996,444.4919176783736,11,1
2017-05-01,212.0148914,215.057984,232.5707626,232.5502083,338.275,338.275,305.5380952,230.531627,444.4919176783736,11,1
2017-06-01,220.2941503,212.0148914,215.057984,232.5707626,232.5502083,338.275,305.715,234.174865,444.4919176783736,11,1
2017-07-01,212.4232804,220.2941503,212.0148914,215.057984,232.5707626,232.5502083,305.8619048,237.0157036,444.4919176783736,11,1
2017-08-01,244.562,212.4232804,220.2941503,212.0148914,215.057984,232.5707626,305.6673913,239.3154733,444.4919176783736,11,1
2017-09-01,239.7222222,244.562,212.4232804,220.2941503,212.0148914,215.057984,305.8868421,241.1936732,444.4919176783736,11,1
2017-10-01,218.8299697,239.7222222,244.562,212.4232804,220.2941503,212.0148914,305.6238095,243.0312494,444.4919176783736,11,1
2017-11-01,224.9146154,218.8299697,239.7222222,244.562,212.4232804,220.2941503,305.9045455,244.9308995,444.4919176783736,11,1
2017-12-01,216.8868688,224.9146154,218.8299697,239.7222222,244.562,212.4232804,306.3138889,246.3839965,444.4919176783736,11,1
2018-01-01,221.8822474,216.8868688,224.9146154,218.8299697,239.7222222,244.562,305.7772727,248.3528303,444.4919176783736,11,1
2018-02-01,257.0441226,221.8822474,216.8868688,224.9146154,218.8299697,239.7222222,305.895,250.3194042,444.4919176783736,11,1
2018-03-01,237.2710788,257.0441226,221.8822474,216.8868688,224.9146154,218.8299697,305.7428571,252.4124672,444.4919176783736,11,1
2018-04-01,253.4184293,237.2710788,257.0441226,221.8822474,216.8868688,224.9146154,305.61,254.5189632,444.4919176783736,11,1
2018-05-01,242.2310503,253.4184293,237.2710788,257.0441226,221.8822474,216.8868688,305.8261905,257.2913642,444.4919176783736,11,1
2018-06-01,232.4242424,242.2310503,253.4184293,237.2710788,257.0441226,221.8822474,305.8710526,260.4745916,444.4919176783736,11,1
2018-07-01,255.7519898,232.4242424,242.2310503,253.4184293,237.2710788,257.0441226,305.8142857,263.4235939,444.4919176783736,11,1
2018-08-01,263.781055,255.7519898,232.4242424,242.2310503,253.4184293,237.2710788,306.0571429,266.1844641,444.4919176783736,11,1
2018-09-01,239.3485599,263.781055,255.7519898,232.4242424,242.2310503,253.4184293,306.2725,268.4104999,444.4919176783736,11,1
2018-10-01,236.0731589,239.3485599,263.781055,255.7519898,232.4242424,242.2310503,306.505,270.3948832,444.4919176783736,11,1
2018-11-01,377.6505269,236.0731589,239.3485599,263.781055,255.7519898,232.4242424,306.7119048,272.5607887,444.4919176783736,11,1
2018-12-01,371.8224855,377.6505269,236.0731589,239.3485599,263.781055,255.7519898,306.9210526,274.574744,444.4919176783736,11,1
2019-01-01,319.5629767,371.8224855,377.6505269,236.0731589,239.3485599,263.781055,306.8454545,276.6006882,444.4919176783736,11,1
2019-02-01,293.1254643,319.5629767,371.8224855,377.6505269,236.0731589,239.3485599,306.7681818,278.6201478,444.4919176783736,11,1
2019-03-01,300.5629767,293.1254643,319.5629767,371.8224855,377.6505269,236.0731589,306.9238095,280.8117714,444.4919176783736,11,1
2019-04-01,282.2050802,300.5629767,293.1254643,319.5629767,371.8224855,377.6505269,306.9625,283.4630328,444.4919176783736,11,1
2019-05-01,291.0828571,282.2050802,300.5629767,293.1254643,319.5629767,371.8224855,306.95,286.6133295,444.4919176783736,11,1
2019-06-01,252.7123364,291.0828571,282.2050802,300.5629767,293.1254643,319.5629767,306.9470588,289.6928494,444.4919176783736,11,1
2019-07-01,211.6475191,252.7123364,291.0828571,282.2050802,300.5629767,293.1254643,306.9369565,292.6226689,444.4919176783736,11,1
2019-08-01,257.61,211.6475191,252.7123364,291.0828571,282.2050802,300.5629767,306.9325,295.5071035,444.4919176783736,11,1
2019-09-01,278.4857978,257.61,211.6475191,252.7123364,291.0828571,282.2050802,306.9190476,298.5899183,444.4919176783736,11,1
2019-10-01,256.5792308,278.4857978,257.61,211.6475191,252.7123364,291.0828571,306.9636364,301.779567,444.4919176783736,11,1
2019-11-01,259.37,256.5792308,278.4857978,257.61,211.6475191,252.7123364,306.9522727,304.8688302,444.4919176783736,11,1
2019-12-01,273.55,259.37,256.5792308,278.4857978,257.61,211.6475191,306.95,307.4731072,444.4919176783736,11,1
2020-01-01,272.4987975,273.55,259.37,256.5792308,278.4857978,257.61,306.9590909,310.1587294,444.4919176783736,11,1
2020-02-01,257.0684524,272.4987975,273.55,259.37,256.5792308,278.4857978,306.955,312.6077199,444.4919176783736,11,1
2020-03-01,314.905754,257.0684524,272.4987975,273.55,259.37,256.5792308,326.625,315.2317824,444.4919176783736,11,1
2020-04-01,352.2408234,314.905754,257.0684524,272.4987975,273.55,259.37,361.0,318.4465236,444.4919176783736,11,1
2020-05-01,346.6931217,352.2408234,314.905754,257.0684524,272.4987975,273.55,361.0,322.1655599,444.4919176783736,11,1
2020-06-01,318.3044733,346.6931217,352.2408234,314.905754,257.0684524,272.4987975,361.0,326.0745623,444.4919176783736,11,1
2020-07-01,347.8632479,318.3044733,346.6931217,352.2408234,314.905754,257.0684524,377.1904762,330.1389947,444.4919176783736,11,1
2020-08-01,386.3370548,347.8632479,318.3044733,346.6931217,352.2408234,314.905754,381.0,334.5717051,444.4919176783736,11,1
2020-09-01,320.5544329,386.3370548,347.8632479,318.3044733,346.6931217,352.2408234,381.0,339.5165313,444.4919176783736,11,1
2020-10-01,359.6029259,320.5544329,386.3370548,347.8632479,318.3044733,346.6931217,381.0,344.7310764,444.4919176783736,11,1
2020-11-01,652.34,359.6029259,320.5544329,386.3370548,347.8632479,318.3044733,381.0,350.2554476,444.4919176783736,11,1
2020-12-01,686.4565259,652.34,359.6029259,320.5544329,386.3370548,347.8632479,381.0,355.9105346,444.4919176783736,11,1
2021-01-01,664.7883447,686.4565259,652.34,359.6029259,320.5544329,386.3370548,381.0,361.230543,444.4919176783736,11,1
2021-02-01,616.05,664.7883447,686.4565259,652.34,359.6029259,320.5544329,381.0,366.797944,444.4919176783736,11,1
2021-03-01,570.8199643,616.05,664.7883447,686.4565259,652.34,359.6029259,381.0,372.5137088,444.4919176783736,11,1
2021-04-01,597.6893409,570.8199643,616.05,664.7883447,686.4565259,652.34,381.0,376.1386376,444.4919176783736,11,1
2021-05-01,557.9405163,597.6893409,570.8199643,616.05,664.7883447,686.4565259,411.3088235,379.9397737,444.4919176783736,11,1
2021-06-01,558.0111765,557.9405163,597.6893409,570.8199643,616.05,664.7883447,411.2966667,383.9552663,444.4919176783736,11,1
2021-07-01,543.8749535,558.0111765,557.9405163,597.6893409,570.8199643,616.05,411.3855,387.5075791,444.4919176783736,11,1
2021-08-01,488.4299985,543.8749535,558.0111765,557.9405163,597.6893409,570.8199643,411.4913636,391.4794298,444.4919176783736,11,1
2021-09-01,491.126597,488.4299985,543.8749535,558.0111765,557.9405163,597.6893409,410.017,395.9776796,444.4919176783736,11,1
2021-10-01,573.3141083,491.126597,488.4299985,543.8749535,558.0111765,557.9405163,410.413,399.8659163,444.4919176783736,11,1
2021-11-01,608.5606061,573.3141083,491.126597,488.4299985,543.8749535,558.0111765,410.805,404.1797325,444.4919176783736,11,1
2021-12-01,673.5702736,608.5606061,573.3141083,491.126597,488.4299985,543.8749535,411.133,411.5232955,444.4919176783736,11,1
2022-01-01,709.11,673.5702736,608.5606061,573.3141083,491.126597,488.4299985,414.535,417.5844747,444.4919176783736,11,1
2022-02-01,735.65,709.11,673.5702736,608.5606061,573.3141083,491.126597,416.149,424.3941921,444.4919176783736,11,1
2022-03-01,738.49,735.65,709.11,673.5702736,608.5606061,573.3141083,415.832,431.7998361,444.4919176783736,11,1
2022-04-01,742.61,738.49,735.65,709.11,673.5702736,608.5606061,415.388,439.4006891,444.4919176783736,11,1
2022-05-01,734.91,742.61,738.49,735.65,709.11,673.5702736,415.088,447.233944,444.4919176783736,11,1
2022-06-01,735.79,734.91,742.61,738.49,735.65,709.11,415.013,455.3541125,444.4919176783736,11,1
2022-07-01,741.503268,735.79,734.91,742.61,738.49,735.65,414.8171373,463.6257711,444.4919176783736,11,1
2022-08-01,741.6515686,741.503268,735.79,734.91,742.61,738.49,418.864348,471.8299642,444.4919176783736,11,1
2022-09-01,744.6181749,741.6515686,741.503268,735.79,734.91,742.61,431.540009,478.2368481,444.4919176783736,11,1
2022-10-01,754.2982112,744.6181749,741.6515686,741.503268,735.79,734.91,437.5,484.1861024,444.4919176783736,11,1
2022-11-01,756.1085269,754.2982112,744.6181749,741.6515686,741.503268,735.79,443.440002,490.9394947,444.4919176783736,11,1
2022-12-01,777.5866136,756.1085269,754.2982112,744.6181749,741.6515686,741.503268,447.579987,499.3579821,444.4919176783736,11,1
2023-01-01,782.2222222,777.5866136,756.1085269,754.2982112,744.6181749,741.6515686,459.910004,508.6860606,444.4919176783736,11,1
2023-02-01,798.0983111,782.2222222,777.5866136,756.1085269,754.2982112,744.6181749,459.910004,517.3778286,444.4919176783736,11,1
2023-03-01,786.459836459837,798.0983111,782.2222222,777.5866136,756.1085269,754.2982112,458.67826086956507,526.9826585,444.4919176783736,11,1
2023-04-01,699.89417989418,786.459836459837,798.0983111,782.2222222,777.5866136,756.1085269,460.805,526.9826585,444.4919176783736,11,1
2023-05-01,698.4126984126983,699.89417989418,786.459836459837,798.0983111,782.2222222,777.5866136,460.0230435,537.04539354575,444.4919176783736,11,1
2023-06-01 00:00:00,698.4126984126983,698.4126984126983,699.89417989418,786.459836459837,798.0983111,782.2222222,602.1177272727273,559.1269878609405,444.4919176783736,11,1
2023-07-01 00:00:00,659.5238095238096,698.4126984126983,698.4126984126983,699.89417989418,786.459836459837,798.0983111,779.3080952380952,575.2647925243876,444.4919176783736,11,1
2023-08-01 00:00:00,691.6666666666667,659.5238095238096,698.4126984126983,698.4126984126983,699.89417989418,786.459836459837,765.3278260869565,593.5519052286753,444.4919176783736,11,1
2017-01-01,250.0,250.0,250.0,250.0,250.0,250.0,305.202381,215.7212349,281.01020316241363,12,1
2017-02-01,246.1361111,250.0,250.0,250.0,250.0,250.0,305.3125,218.9453781,281.01020316241363,12,1
2017-03-01,231.1841154,246.1361111,250.0,250.0,250.0,250.0,306.4021739,222.7093311,281.01020316241363,12,1
2017-04-01,190.4990589,231.1841154,246.1361111,250.0,250.0,250.0,306.0527778,226.2745996,281.01020316241363,12,1
2017-05-01,196.8253968,190.4990589,231.1841154,246.1361111,250.0,250.0,305.5380952,230.531627,281.01020316241363,12,1
2017-06-01,191.7780558,196.8253968,190.4990589,231.1841154,246.1361111,250.0,305.715,234.174865,281.01020316241363,12,1
2017-07-01,217.3265167,191.7780558,196.8253968,190.4990589,231.1841154,246.1361111,305.8619048,237.0157036,281.01020316241363,12,1
2017-08-01,213.47125,217.3265167,191.7780558,196.8253968,190.4990589,231.1841154,305.6673913,239.3154733,281.01020316241363,12,1
2017-09-01,250.3190733,213.47125,217.3265167,191.7780558,196.8253968,190.4990589,305.8868421,241.1936732,281.01020316241363,12,1
2017-10-01,241.5668219,250.3190733,213.47125,217.3265167,191.7780558,196.8253968,305.6238095,243.0312494,281.01020316241363,12,1
2017-11-01,256.6005556,241.5668219,250.3190733,213.47125,217.3265167,191.7780558,305.9045455,244.9308995,281.01020316241363,12,1
2017-12-01,252.8082047,256.6005556,241.5668219,250.3190733,213.47125,217.3265167,306.3138889,246.3839965,281.01020316241363,12,1
2018-01-01,300.0,252.8082047,256.6005556,241.5668219,250.3190733,213.47125,305.7772727,248.3528303,281.01020316241363,12,1
2018-02-01,281.33,300.0,252.8082047,256.6005556,241.5668219,250.3190733,305.895,250.3194042,281.01020316241363,12,1
2018-03-01,173.5108893,281.33,300.0,252.8082047,256.6005556,241.5668219,305.7428571,252.4124672,281.01020316241363,12,1
2018-04-01,203.917349,173.5108893,281.33,300.0,252.8082047,256.6005556,305.61,254.5189632,281.01020316241363,12,1
2018-05-01,229.8214218,203.917349,173.5108893,281.33,300.0,252.8082047,305.8261905,257.2913642,281.01020316241363,12,1
2018-06-01,234.5190353,229.8214218,203.917349,173.5108893,281.33,300.0,305.8710526,260.4745916,281.01020316241363,12,1
2018-07-01,289.8514361,234.5190353,229.8214218,203.917349,173.5108893,281.33,305.8142857,263.4235939,281.01020316241363,12,1
2018-08-01,290.9337804,289.8514361,234.5190353,229.8214218,203.917349,173.5108893,306.0571429,266.1844641,281.01020316241363,12,1
2018-09-01,289.1672017,290.9337804,289.8514361,234.5190353,229.8214218,203.917349,306.2725,268.4104999,281.01020316241363,12,1
2018-10-01,258.2217215,289.1672017,290.9337804,289.8514361,234.5190353,229.8214218,306.505,270.3948832,281.01020316241363,12,1
2018-11-01,239.7580198,258.2217215,289.1672017,290.9337804,289.8514361,234.5190353,306.7119048,272.5607887,281.01020316241363,12,1
2018-12-01,238.9527591,239.7580198,258.2217215,289.1672017,290.9337804,289.8514361,306.9210526,274.574744,281.01020316241363,12,1
2019-01-01,249.4538926,238.9527591,239.7580198,258.2217215,289.1672017,290.9337804,306.8454545,276.6006882,281.01020316241363,12,1
2019-02-01,224.2744166,249.4538926,238.9527591,239.7580198,258.2217215,289.1672017,306.7681818,278.6201478,281.01020316241363,12,1
2019-03-01,221.7557757,224.2744166,249.4538926,238.9527591,239.7580198,258.2217215,306.9238095,280.8117714,281.01020316241363,12,1
2019-04-01,241.6876751,221.7557757,224.2744166,249.4538926,238.9527591,239.7580198,306.9625,283.4630328,281.01020316241363,12,1
2019-05-01,206.0495238,241.6876751,221.7557757,224.2744166,249.4538926,238.9527591,306.95,286.6133295,281.01020316241363,12,1
2019-06-01,137.6552833,206.0495238,241.6876751,221.7557757,224.2744166,249.4538926,306.9470588,289.6928494,281.01020316241363,12,1
2019-07-01,135.2369281,137.6552833,206.0495238,241.6876751,221.7557757,224.2744166,306.9369565,292.6226689,281.01020316241363,12,1
2019-08-01,145.91,135.2369281,137.6552833,206.0495238,241.6876751,221.7557757,306.9325,295.5071035,281.01020316241363,12,1
2019-09-01,134.6968388,145.91,135.2369281,137.6552833,206.0495238,241.6876751,306.9190476,298.5899183,281.01020316241363,12,1
2019-10-01,165.1031818,134.6968388,145.91,135.2369281,137.6552833,206.0495238,306.9636364,301.779567,281.01020316241363,12,1
2019-11-01,217.902861,165.1031818,134.6968388,145.91,135.2369281,137.6552833,306.9522727,304.8688302,281.01020316241363,12,1
2019-12-01,238.2073415,217.902861,165.1031818,134.6968388,145.91,135.2369281,306.95,307.4731072,281.01020316241363,12,1
2020-01-01,200.0721094,238.2073415,217.902861,165.1031818,134.6968388,145.91,306.9590909,310.1587294,281.01020316241363,12,1
2020-02-01,214.9856631,200.0721094,238.2073415,217.902861,165.1031818,134.6968388,306.955,312.6077199,281.01020316241363,12,1
2020-03-01,186.4984375,214.9856631,200.0721094,238.2073415,217.902861,165.1031818,326.625,315.2317824,281.01020316241363,12,1
2020-04-01,156.954157,186.4984375,214.9856631,200.0721094,238.2073415,217.902861,361.0,318.4465236,281.01020316241363,12,1
2020-05-01,195.7156129,156.954157,186.4984375,214.9856631,200.0721094,238.2073415,361.0,322.1655599,281.01020316241363,12,1
2020-06-01,215.2279791,195.7156129,156.954157,186.4984375,214.9856631,200.0721094,361.0,326.0745623,281.01020316241363,12,1
2020-07-01,241.1914556,215.2279791,195.7156129,156.954157,186.4984375,214.9856631,377.1904762,330.1389947,281.01020316241363,12,1
2020-08-01,293.4079468,241.1914556,215.2279791,195.7156129,156.954157,186.4984375,381.0,334.5717051,281.01020316241363,12,1
2020-09-01,246.6549837,293.4079468,241.1914556,215.2279791,195.7156129,156.954157,381.0,339.5165313,281.01020316241363,12,1
2020-10-01,308.1973739,246.6549837,293.4079468,241.1914556,215.2279791,195.7156129,381.0,344.7310764,281.01020316241363,12,1
2020-11-01,285.0162056,308.1973739,246.6549837,293.4079468,241.1914556,215.2279791,381.0,350.2554476,281.01020316241363,12,1
2020-12-01,251.4624238,285.0162056,308.1973739,246.6549837,293.4079468,241.1914556,381.0,355.9105346,281.01020316241363,12,1
2021-01-01,235.1732218,251.4624238,285.0162056,308.1973739,246.6549837,293.4079468,381.0,361.230543,281.01020316241363,12,1
2021-02-01,201.9950019,235.1732218,251.4624238,285.0162056,308.1973739,246.6549837,381.0,366.797944,281.01020316241363,12,1
2021-03-01,227.1464168,201.9950019,235.1732218,251.4624238,285.0162056,308.1973739,381.0,372.5137088,281.01020316241363,12,1
2021-04-01,227.9909253,227.1464168,201.9950019,235.1732218,251.4624238,285.0162056,381.0,376.1386376,281.01020316241363,12,1
2021-05-01,233.2098427,227.9909253,227.1464168,201.9950019,235.1732218,251.4624238,411.3088235,379.9397737,281.01020316241363,12,1
2021-06-01,230.0468421,233.2098427,227.9909253,227.1464168,201.9950019,235.1732218,411.2966667,383.9552663,281.01020316241363,12,1
2021-07-01,211.2408996,230.0468421,233.2098427,227.9909253,227.1464168,201.9950019,411.3855,387.5075791,281.01020316241363,12,1
2021-08-01,215.6900796,211.2408996,230.0468421,233.2098427,227.9909253,227.1464168,411.4913636,391.4794298,281.01020316241363,12,1
2021-09-01,243.831966,215.6900796,211.2408996,230.0468421,233.2098427,227.9909253,410.017,395.9776796,281.01020316241363,12,1
2021-10-01,315.0021645,243.831966,215.6900796,211.2408996,230.0468421,233.2098427,410.413,399.8659163,281.01020316241363,12,1
2021-11-01,317.137614,315.0021645,243.831966,215.6900796,211.2408996,230.0468421,410.805,404.1797325,281.01020316241363,12,1
2021-12-01,368.4273456,317.137614,315.0021645,243.831966,215.6900796,211.2408996,411.133,411.5232955,281.01020316241363,12,1
2022-01-01,375.53,368.4273456,317.137614,315.0021645,243.831966,215.6900796,414.535,417.5844747,281.01020316241363,12,1
2022-02-01,355.91,375.53,368.4273456,317.137614,315.0021645,243.831966,416.149,424.3941921,281.01020316241363,12,1
2022-03-01,356.0,355.91,375.53,368.4273456,317.137614,315.0021645,415.832,431.7998361,281.01020316241363,12,1
2022-04-01,357.62,356.0,355.91,375.53,368.4273456,317.137614,415.388,439.4006891,281.01020316241363,12,1
2022-05-01,359.16,357.62,356.0,355.91,375.53,368.4273456,415.088,447.233944,281.01020316241363,12,1
2022-06-01,361.63,359.16,357.62,356.0,355.91,375.53,415.013,455.3541125,281.01020316241363,12,1
2022-07-01,370.7898877,361.63,359.16,357.62,356.0,355.91,414.8171373,463.6257711,281.01020316241363,12,1
2022-08-01,372.3244225,370.7898877,361.63,359.16,357.62,356.0,418.864348,471.8299642,281.01020316241363,12,1
2022-09-01,364.5633309,372.3244225,370.7898877,361.63,359.16,357.62,431.540009,478.2368481,281.01020316241363,12,1
2022-10-01,365.8586557,364.5633309,372.3244225,370.7898877,361.63,359.16,437.5,484.1861024,281.01020316241363,12,1
2022-11-01,476.6936027,365.8586557,364.5633309,372.3244225,370.7898877,361.63,443.440002,490.9394947,281.01020316241363,12,1
2022-12-01,478.8910878,476.6936027,365.8586557,364.5633309,372.3244225,370.7898877,447.579987,499.3579821,281.01020316241363,12,1
2023-01-01,480.2728453,478.8910878,476.6936027,365.8586557,364.5633309,372.3244225,459.910004,508.6860606,281.01020316241363,12,1
2023-02-01,463.6895651,480.2728453,478.8910878,476.6936027,365.8586557,364.5633309,459.910004,517.3778286,281.01020316241363,12,1
2023-03-01,480.5027300775383,463.6895651,480.2728453,478.8910878,476.6936027,365.8586557,458.67826086956507,526.9826585,281.01020316241363,12,1
2023-04-01,488.967689946792,480.5027300775383,463.6895651,480.2728453,478.8910878,476.6936027,460.805,526.9826585,281.01020316241363,12,1
