Date,Close
2022-05-19,77.82
2022-05-20,77.421097
2022-05-23,77.818398
2022-05-24,77.526802
2022-05-25,77.478798
2022-05-26,77.497299
2022-05-27,77.63020300000002
2022-05-30,77.692001
2022-05-31,77.52089699999998
2022-06-01,77.59899899999998
2022-06-02,77.584099
2022-06-03,77.360497
2022-06-06,77.694199
2022-06-07,77.820999
2022-06-08,77.670601
2022-06-09,77.72429699999998
2022-06-10,77.818703
2022-06-13,78.17759699999998
2022-06-14,78.160599
2022-06-15,77.985497
2022-06-16,77.9002
2022-06-17,77.977699
2022-06-20,77.961403
2022-06-21,77.933998
2022-06-22,78.13490300000002
2022-06-23,78.1931
2022-06-24,78.142403
2022-06-27,78.252296
2022-06-28,78.529999
2022-06-29,79.0732
2022-06-30,78.8983
2022-07-01,78.96300000000002
2022-07-04,78.9507
2022-07-05,78.9395
2022-07-06,79.3684
2022-07-07,79.0439
2022-07-08,79.2216
2022-07-11,79.3314
2022-07-12,79.4778
2022-07-13,79.4764
2022-07-14,79.8075
2022-07-15,79.8783
2022-07-18,79.7205
2022-07-19,80.0303
2022-07-20,79.8559
2022-07-21,80.0034
2022-07-22,79.7759
2022-07-25,79.8768
2022-07-26,79.7225
2022-07-27,79.8412
2022-07-28,79.8474
2022-07-29,79.5715
2022-08-01,79.1948
2022-08-02,78.9557
2022-08-03,78.6045
2022-08-04,79.1183
2022-08-05,79.1549
2022-08-08,79.4106
2022-08-09,79.6019
2022-08-10,79.5784
2022-08-11,79.0978
2022-08-12,79.61399999999998
2022-08-15,79.6276
2022-08-16,79.5529
2022-08-17,79.146
2022-08-18,79.3597
2022-08-19,79.7667
2022-08-22,79.9179
2022-08-23,79.8838
2022-08-24,79.8545
2022-08-25,79.7968
2022-08-26,79.8829
2022-08-29,79.9591
2022-08-30,79.9679
2022-08-31,79.6823
2022-09-01,79.5488
2022-09-02,79.7168
2022-09-05,79.7245
2022-09-06,79.783
2022-09-07,79.8951
2022-09-08,79.6498
2022-09-09,79.7063
2022-09-12,79.6558
2022-09-13,79.3553
2022-09-14,79.6024
2022-09-15,79.4537
2022-09-16,79.8491
2022-09-19,79.6895
2022-09-20,79.7075
2022-09-21,79.7627
2022-09-22,80.0507
2022-09-23,81.0622
2022-09-26,81.2548
2022-09-27,81.6158
2022-09-28,81.7246
2022-09-29,81.4287
2022-09-30,81.4806
2022-10-03,81.5213
2022-10-04,81.495
2022-10-05,81.4655
2022-10-06,81.6488
2022-10-07,82.34899999999998
2022-10-10,82.8323
2022-10-11,82.4207
2022-10-12,82.2739
2022-10-13,82.2
2022-10-14,82.1921
2022-10-17,82.4128
2022-10-18,82.1947
2022-10-19,82.2864
2022-10-20,82.99700000000001
2022-10-21,82.855
2022-10-24,82.5413
2022-10-25,82.7615
2022-10-26,82.4453
2022-10-27,82.4425
2022-10-31,82.781
2022-11-01,82.729
2022-11-02,82.6845
2022-11-03,82.8775
2022-11-04,82.54
2022-11-05,81.96799999999998
2022-11-06,81.96799999999998
2022-11-07,82.295
2022-11-08,81.89
2022-11-09,81.345
2022-11-10,81.813
2022-11-11,80.624
2022-11-14,81.26
2022-11-15,81.15
2022-11-16,81.26
2022-11-17,81.533
2022-11-18,81.5249
2022-11-21,81.5199
2022-11-22,81.7277
2022-11-23,81.715
2022-11-24,81.6329
2022-11-25,81.6554
2022-11-28,81.6697
2022-11-29,81.6503
2022-11-30,81.6309
2022-12-01,81.3053
2022-12-02,81.1622
2022-12-05,81.4225
2022-12-06,81.899
2022-12-07,82.3722
2022-12-08,82.2535
2022-12-09,82.2792
2022-12-12,82.413
2022-12-13,82.6447
2022-12-14,82.4025
2022-12-15,82.508
2022-12-16,82.8579
2022-12-19,82.726
2022-12-20,82.5819
2022-12-21,82.6369
2022-12-22,82.8786
2022-12-23,82.8749
2022-12-24,82.76
2022-12-26,82.6041
2022-12-27,82.9029
2022-12-28,82.7761
2022-12-29,82.852
2022-12-30,82.8351
2022-12-31,82.697
2023-01-02,82.7498
2023-01-03,82.706
2023-01-04,82.7857
2023-01-05,82.6665
2023-01-06,82.6452
2023-01-07,82.521
