State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Date
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,15.7,2600,2800,2700,02 Aug 2022,2022-08-02 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.8,2600,2800,2700,03 Aug 2022,2022-08-03 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,2.6,2600,2800,2700,04 Aug 2022,2022-08-04 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.9,2600,2800,2700,05 Aug 2022,2022-08-05 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.9,2300,2500,2400,06 Aug 2022,2022-08-06 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.7,2300,2500,2400,08 Aug 2022,2022-08-08 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,17.0,2300,2500,2400,09 Aug 2022,2022-08-09 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,15.7,2300,2500,2400,10 Aug 2022,2022-08-10 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.5,2300,2500,2400,11 Aug 2022,2022-08-11 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.7,2300,2500,2400,12 Aug 2022,2022-08-12 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.0,2300,2500,2400,13 Aug 2022,2022-08-13 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.7,2300,2500,2400,15 Aug 2022,2022-08-15 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.5,1900,2300,2000,16 Aug 2022,2022-08-16 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,12.4,1900,2300,2000,17 Aug 2022,2022-08-17 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,8.0,1700,2000,1800,18 Aug 2022,2022-08-18 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,19.4,1700,2000,1800,19 Aug 2022,2022-08-19 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.1,1600,1800,1700,20 Aug 2022,2022-08-20 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.2,1600,1800,1700,22 Aug 2022,2022-08-22 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,7.1,1600,1800,1700,23 Aug 2022,2022-08-23 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.3,1200,1600,1400,24 Aug 2022,2022-08-24 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.6,1200,1600,1400,25 Aug 2022,2022-08-25 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.4,1200,1600,1400,26 Aug 2022,2022-08-26 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.2,1200,1600,1400,27 Aug 2022,2022-08-27 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.4,1200,1600,1400,29 Aug 2022,2022-08-29 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,15.7,1200,1600,1400,30 Aug 2022,2022-08-30 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.8,1200,1600,1400,31 Aug 2022,2022-08-31 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.5,1200,1600,1400,01 Sep 2022,2022-09-01 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.0,1200,1600,1400,02 Sep 2022,2022-09-02 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.6,1200,1600,1400,03 Sep 2022,2022-09-03 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.5,1200,1600,1400,05 Sep 2022,2022-09-05 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.2,1200,1600,1400,06 Sep 2022,2022-09-06 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.3,1200,1600,1400,07 Sep 2022,2022-09-07 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.6,1200,1600,1400,08 Sep 2022,2022-09-08 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.9,1200,1600,1400,09 Sep 2022,2022-09-09 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.8,1200,1600,1400,10 Sep 2022,2022-09-10 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,2.2,1200,1600,1400,12 Sep 2022,2022-09-12 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,17.2,1200,1600,1400,13 Sep 2022,2022-09-13 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.2,1200,1600,1400,14 Sep 2022,2022-09-14 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,7.3,1200,1600,1400,15 Sep 2022,2022-09-15 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,21.2,1200,1600,1400,16 Sep 2022,2022-09-16 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.9,1000,1300,1200,17 Sep 2022,2022-09-17 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.7,1000,1300,1200,19 Sep 2022,2022-09-19 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,33.3,1000,1300,1200,20 Sep 2022,2022-09-20 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.5,1000,1300,1200,21 Sep 2022,2022-09-21 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,32.5,1000,1300,1200,22 Sep 2022,2022-09-22 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,27.4,1000,1300,1200,23 Sep 2022,2022-09-23 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,32.5,1000,1300,1200,24 Sep 2022,2022-09-24 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.1,1400,1800,1600,26 Sep 2022,2022-09-26 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,54.2,1400,1800,1600,27 Sep 2022,2022-09-27 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.9,1400,1800,1600,28 Sep 2022,2022-09-28 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,33.3,1400,1800,1600,29 Sep 2022,2022-09-29 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,24.7,1400,1800,1600,30 Sep 2022,2022-09-30 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.6,1400,1800,1600,01 Oct 2022,2022-10-01 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.2,1400,1800,1600,03 Oct 2022,2022-10-03 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,55.1,1400,1800,1600,04 Oct 2022,2022-10-04 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.4,1400,1800,1600,05 Oct 2022,2022-10-05 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.8,1400,1800,1600,06 Oct 2022,2022-10-06 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,70.6,1400,1800,1600,07 Oct 2022,2022-10-07 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.8,1400,1800,1600,08 Oct 2022,2022-10-08 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,2.6,1000,1600,1400,10 Oct 2022,2022-10-10 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,41.6,1000,1600,1400,11 Oct 2022,2022-10-11 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,7.0,900,1600,1300,12 Oct 2022,2022-10-12 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,20.3,1100,1700,1500,13 Oct 2022,2022-10-13 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.1,1100,1700,1500,14 Oct 2022,2022-10-14 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,5.4,1100,1700,1500,15 Oct 2022,2022-10-15 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.3,1100,1700,1500,17 Oct 2022,2022-10-17 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,51.3,1000,1600,1400,18 Oct 2022,2022-10-18 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.0,1000,1600,1400,19 Oct 2022,2022-10-19 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,35.5,1200,1700,1600,20 Oct 2022,2022-10-20 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,8.0,1200,1700,1600,21 Oct 2022,2022-10-21 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,29.2,1200,1700,1600,22 Oct 2022,2022-10-22 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.4,1200,1700,1600,24 Oct 2022,2022-10-24 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,3.3,1200,1700,1600,26 Oct 2022,2022-10-26 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,18.4,1200,1700,1600,27 Oct 2022,2022-10-27 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,4.1,1200,1700,1600,28 Oct 2022,2022-10-28 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,6.4,1200,1700,1600,29 Oct 2022,2022-10-29 00:00:00
NCT of Delhi,Delhi,Azadpur,Khandesh,Fruits,0.9,1200,1700,1600,31 Oct 2022,2022-10-31 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,1500,2000,2000,04 Oct 2021,2021-10-04 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,7.0,2500,4000,4000,05 Oct 2021,2021-10-05 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,1500,2000,2000,10 Oct 2021,2021-10-10 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,14 Oct 2021,2021-10-14 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,23 Oct 2021,2021-10-23 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,4000,5000,5000,25 Oct 2021,2021-10-25 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,30 Oct 2021,2021-10-30 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,09 Jan 2022,2022-01-09 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,13 Jan 2022,2022-01-13 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,14 Jan 2022,2022-01-14 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,15 Jan 2022,2022-01-15 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,1500,2000,2000,17 Jan 2022,2022-01-17 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,20 Jan 2022,2022-01-20 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,28 Jan 2022,2022-01-28 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,30 Jan 2022,2022-01-30 00:00:00
Odisha,Angul,Angaura,Champa,Fruits,4.2,3000,4000,3500,05 Feb 2022,2022-02-05 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,08 Feb 2022,2022-02-08 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,12 Feb 2022,2022-02-12 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,17 Feb 2022,2022-02-17 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,3.5,3000,4000,3500,21 Feb 2022,2022-02-21 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,27 Feb 2022,2022-02-27 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,28 Feb 2022,2022-02-28 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,01 Mar 2022,2022-03-01 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,3.6,3500,4000,3800,01 Mar 2022,2022-03-01 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,02 Mar 2022,2022-03-02 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,04 Mar 2022,2022-03-04 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,1600,2000,2000,06 Mar 2022,2022-03-06 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,2.0,3000,5000,4000,08 Mar 2022,2022-03-08 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,1500,2000,2000,11 Mar 2022,2022-03-11 00:00:00
Odisha,Gajapati,Kasinagar,Banana - Ripe,Fruits,5.0,1500,2000,2000,13 Mar 2022,2022-03-13 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,13 Mar 2022,2022-03-13 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,22 Mar 2022,2022-03-22 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,24 Mar 2022,2022-03-24 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,25 Mar 2022,2022-03-25 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,28 Mar 2022,2022-03-28 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,31 Mar 2022,2022-03-31 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,1500,2000,2000,01 Apr 2022,2022-04-01 00:00:00
Odisha,Gajapati,Kasinagar,Banana - Ripe,Fruits,5.0,2500,3000,3000,02 Apr 2022,2022-04-02 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,3.5,3000,5000,4000,02 Apr 2022,2022-04-02 00:00:00
Odisha,Angul,Angaura,Champa,Fruits,2.5,3000,4000,3500,03 Apr 2022,2022-04-03 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2000,4000,4000,03 Apr 2022,2022-04-03 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,4000,4000,05 Apr 2022,2022-04-05 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,2.0,2500,3000,3000,07 Apr 2022,2022-04-07 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,4.2,3000,5000,4000,09 Apr 2022,2022-04-09 00:00:00
Odisha,Malkangiri,Malkanagiri,Other,Fruits,5.0,700,700,700,11 Apr 2022,2022-04-11 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,3.6,4000,5000,4500,14 Apr 2022,2022-04-14 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2000,2500,2500,22 Apr 2022,2022-04-22 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,23 Apr 2022,2022-04-23 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,02 May 2022,2022-05-02 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,4.6,5000,6000,5500,07 May 2022,2022-05-07 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,10 May 2022,2022-05-10 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,16 May 2022,2022-05-16 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,21 May 2022,2022-05-21 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,23 May 2022,2022-05-23 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,4000,4000,27 May 2022,2022-05-27 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,28 May 2022,2022-05-28 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,30 May 2022,2022-05-30 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,20 Jun 2022,2022-06-20 00:00:00
Odisha,Gajapati,Kasinagar,Banana - Ripe,Fruits,5.0,2500,3000,3000,29 Jun 2022,2022-06-29 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,4000,4000,03 Jul 2022,2022-07-03 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,04 Jul 2022,2022-07-04 00:00:00
Odisha,Angul,Talcher,Champa,Fruits,2.8,4000,6000,5000,08 Jul 2022,2022-07-08 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,4000,4000,11 Jul 2022,2022-07-11 00:00:00
Odisha,Gajapati,Kasinagar,Banana - Ripe,Fruits,5.0,1500,2000,2000,14 Jul 2022,2022-07-14 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,18 Jul 2022,2022-07-18 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,1500,2000,2000,31 Jul 2022,2022-07-31 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,4000,4000,01 Aug 2022,2022-08-01 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,1500,2000,2000,29 Aug 2022,2022-08-29 00:00:00
Odisha,Gajapati,Kasinagar,Banana - Ripe,Fruits,5.0,1500,2000,2000,23 Sep 2022,2022-09-23 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,24 Sep 2022,2022-09-24 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,25 Sep 2022,2022-09-25 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,30 Sep 2022,2022-09-30 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,07 Oct 2022,2022-10-07 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,3.0,2500,3000,3000,08 Oct 2022,2022-10-08 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,16 Oct 2022,2022-10-16 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,17 Oct 2022,2022-10-17 00:00:00
Odisha,Gajapati,Kasinagar,Banana - Ripe,Fruits,5.0,1500,2000,2000,20 Oct 2022,2022-10-20 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,23 Oct 2022,2022-10-23 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,24 Oct 2022,2022-10-24 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,28 Oct 2022,2022-10-28 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,4.0,2500,3000,3000,29 Oct 2022,2022-10-29 00:00:00
Odisha,Gajapati,Parlakhemundi,Other,Fruits,5.0,2500,3000,3000,31 Oct 2022,2022-10-31 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,1.5,1700,2700,2100,01 Sep 2021,2021-09-01 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,0.8,4500,5800,5500,01 Sep 2021,2021-09-01 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,2.5,1800,2200,2000,01 Sep 2021,2021-09-01 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,1.4,3000,3500,3250,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,2.8,2000,2500,2250,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,2.2,2600,2700,2650,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.5,2200,2800,2500,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,3.9,2500,2900,2500,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,0.8,3200,3400,3300,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Sirmore,Nahan,Other,Fruits,0.5,2200,2500,2400,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,2.4,3300,3500,3400,02 Sep 2021,2021-09-02 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.1,2100,2500,2300,03 Sep 2021,2021-09-03 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.2,6000,6500,6250,03 Sep 2021,2021-09-03 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,5.2,2000,2800,2500,03 Sep 2021,2021-09-03 00:00:00
Himachal Pradesh,Sirmore,Nahan,Other,Fruits,0.25,2200,2500,2400,03 Sep 2021,2021-09-03 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.45,2200,2600,2400,03 Sep 2021,2021-09-03 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,0.5,3300,3500,3400,03 Sep 2021,2021-09-03 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,2.2,3300,3500,3400,04 Sep 2021,2021-09-04 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,2.4,2100,2500,2300,04 Sep 2021,2021-09-04 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,4.9,1900,2300,2000,04 Sep 2021,2021-09-04 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,1.68,2650,2750,2700,04 Sep 2021,2021-09-04 00:00:00
Himachal Pradesh,Kangra,Kangra(Jassour),Other,Fruits,3.0,2700,2900,2800,04 Sep 2021,2021-09-04 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.0,2800,3000,2900,05 Sep 2021,2021-09-05 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,1.2,1700,2700,2100,05 Sep 2021,2021-09-05 00:00:00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Banana - Ripe,Fruits,0.3,6000,6500,6250,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),Other,Fruits,2.0,2600,2700,2650,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,4.7,2000,2300,2200,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Kangra,Kangra(Jassour),Other,Fruits,2.7,2700,2900,2800,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.5,3100,3300,3200,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,3.8,2000,2500,2250,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.6,2550,2610,2580,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,1.5,3000,3500,3250,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,2.7,3300,3500,3400,06 Sep 2021,2021-09-06 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,0.4,1700,2700,2100,07 Sep 2021,2021-09-07 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,2.5,2550,2580,2560,07 Sep 2021,2021-09-07 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,2.14,2600,2700,2650,07 Sep 2021,2021-09-07 00:00:00
Himachal Pradesh,Kangra,Kangra(Jassour),Other,Fruits,3.0,2700,2900,2800,07 Sep 2021,2021-09-07 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,1.4,3000,3500,3250,07 Sep 2021,2021-09-07 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,0.8,3000,3200,3100,07 Sep 2021,2021-09-07 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,1.8,3300,3500,3400,07 Sep 2021,2021-09-07 00:00:00
Himachal Pradesh,Kangra,Kangra(Jassour),Other,Fruits,2.7,2600,2800,2700,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Kangra,Kangra(Baijnath),Banana - Ripe,Fruits,0.5,2700,3000,3000,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Hamirpur,Hamirpur,Other,Fruits,2.0,2600,2700,2650,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Kullu,Bhuntar,Other,Fruits,1.6,2550,2580,2560,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Sirmore,Paonta Sahib,Other,Fruits,0.66,2500,3500,3000,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Mandi,Mandi(Mandi),Banana - Ripe,Fruits,4.0,4000,5000,4500,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Chamba,Chamba,Other,Fruits,0.5,3300,3500,3400,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,1.7,3000,3500,3250,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,1.0,3000,3200,3100,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Mandi,Dhanotu (Mandi),Other,Fruits,2.8,2000,2500,2250,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Sirmore,Nahan,Other,Fruits,0.3,2500,3000,2750,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Solan,Solan,Other,Fruits,1.5,1700,2700,2100,08 Sep 2021,2021-09-08 00:00:00
Himachal Pradesh,Kangra,Kangra,Other,Fruits,1.3,3000,3500,3250,09 Sep 2021,2021-09-09 00:00:00
Himachal Pradesh,Kangra,Kangra(Jassour),Other,Fruits,0.3,2600,2800,2700,09 Sep 2021,2021-09-09 00:00:00
Himachal Pradesh,Kullu,Kullu,Other,Fruits,0.8,2800,3200,3000,09 Sep 2021,2021-09-09 00:00:00
